session_id,student_id,tutor_id,subject_id,stamp,duration,status
201,25,0,1,2021-12-18 17:00:00,1.0,1
202,0,0,1,2021-12-19 15:00:00,2.0,0
203,8,0,1,2021-12-19 13:00:00,1.0,1
204,20,0,1,2021-12-19 14:00:00,1.0,0
205,38,0,1,2021-12-19 15:00:00,1.0,0
206,31,0,1,2021-12-20 13:00:00,1.0,0
207,39,0,1,2021-12-21 18:00:00,1.0,0
208,7,0,1,2021-12-22 13:00:00,1.0,1
209,10,0,1,2021-12-22 15:00:00,1.0,0
210,12,0,1,2021-12-22 17:00:00,1.0,0
211,33,0,1,2021-12-22 17:00:00,2.0,0
212,40,0,1,2021-12-22 13:00:00,1.0,0
213,49,0,1,2021-12-22 13:00:00,1.0,0
214,16,0,1,2021-12-23 14:00:00,1.0,0
215,27,0,1,2021-12-23 18:00:00,1.0,0
216,29,0,1,2021-12-23 15:00:00,1.5,0
217,41,0,1,2021-12-24 13:00:00,1.0,0
218,15,0,1,2021-12-25 18:00:00,1.0,0
219,25,0,1,2021-12-25 17:00:00,1.0,1
220,0,0,1,2021-12-26 15:00:00,2.0,1
221,8,0,1,2021-12-26 13:00:00,1.0,0
222,20,0,1,2021-12-26 14:00:00,1.0,0
223,38,0,1,2021-12-26 15:00:00,1.0,2
224,31,0,1,2021-12-27 13:00:00,1.0,1
225,39,0,1,2021-12-28 18:00:00,1.0,0
226,50,0,6,2021-12-28 16:00:00,1.0,0
227,7,0,1,2021-12-29 13:00:00,1.0,2
228,10,0,1,2021-12-29 15:00:00,1.0,1
229,12,0,1,2021-12-29 17:00:00,1.0,0
230,33,0,1,2021-12-29 17:00:00,2.0,0
231,40,0,1,2021-12-29 13:00:00,1.0,0
232,49,0,1,2021-12-29 13:00:00,1.0,2
233,16,0,1,2021-12-30 14:00:00,1.0,0
234,27,0,1,2021-12-30 18:00:00,1.0,0
235,29,0,1,2021-12-30 15:00:00,1.5,0
236,41,0,1,2021-12-31 13:00:00,1.0,0
237,15,0,1,2022-01-01 18:00:00,1.0,2
238,25,0,1,2022-01-01 17:00:00,1.0,2
239,0,0,1,2022-01-02 15:00:00,2.0,1
240,8,0,1,2022-01-02 13:00:00,1.0,0
241,20,0,1,2022-01-02 14:00:00,1.0,0
242,38,0,1,2022-01-02 15:00:00,1.0,0
243,51,0,1,2022-01-02 13:00:00,1.0,0
244,31,0,1,2022-01-03 13:00:00,1.0,0
245,39,0,1,2022-01-04 18:00:00,1.0,2
246,50,0,6,2022-01-04 16:00:00,1.0,0
247,52,0,1,2022-01-04 15:00:00,1.0,0
248,10,0,1,2022-01-05 15:00:00,1.0,0
249,12,0,1,2022-01-05 17:00:00,1.0,0
250,33,0,1,2022-01-05 17:00:00,2.0,0
251,40,0,1,2022-01-05 13:00:00,1.0,0
252,49,0,1,2022-01-05 13:00:00,1.0,0
253,16,0,1,2022-01-06 14:00:00,1.0,0
254,27,0,1,2022-01-06 18:00:00,1.0,0
255,29,0,1,2022-01-06 15:00:00,1.5,0
256,41,0,1,2022-01-07 13:00:00,1.0,0
257,15,0,1,2022-01-08 18:00:00,1.0,2
258,25,0,1,2022-01-08 17:00:00,1.0,0
259,53,0,1,2022-01-08 14:00:00,1.0,0
260,0,0,1,2022-01-09 15:00:00,2.0,0
261,8,0,1,2022-01-09 13:00:00,1.0,0
262,20,0,1,2022-01-09 14:00:00,1.0,0
263,38,0,1,2022-01-09 15:00:00,1.0,0
264,51,0,1,2022-01-09 13:00:00,1.0,0
265,31,0,1,2022-01-10 13:00:00,1.0,0
266,54,0,4,2022-01-10 17:00:00,1.0,0
267,39,0,1,2022-01-11 18:00:00,1.0,0
268,50,0,6,2022-01-11 16:00:00,1.0,0
269,52,0,1,2022-01-11 15:00:00,1.0,0
270,10,0,1,2022-01-12 15:00:00,1.0,0
271,12,0,1,2022-01-12 17:00:00,1.0,1
272,40,0,1,2022-01-12 13:00:00,1.0,0
273,49,0,1,2022-01-12 13:00:00,1.0,0
274,55,0,2,2022-01-12 17:00:00,1.0,0
275,16,0,1,2022-01-13 14:00:00,1.0,0
276,27,0,1,2022-01-13 18:00:00,1.0,0
277,29,0,1,2022-01-13 15:00:00,1.5,0
278,41,0,1,2022-01-14 13:00:00,1.0,0
279,15,0,1,2022-01-15 18:00:00,1.0,0
280,25,0,1,2022-01-15 17:00:00,1.0,0
281,53,0,1,2022-01-15 14:00:00,1.0,0
282,0,0,1,2022-01-16 15:00:00,2.0,0
283,8,0,1,2022-01-16 13:00:00,1.0,0
284,20,0,1,2022-01-16 14:00:00,1.0,0
285,38,0,1,2022-01-16 15:00:00,1.0,1
286,51,0,1,2022-01-16 13:00:00,1.0,0
287,31,0,1,2022-01-17 13:00:00,1.0,0
288,54,0,4,2022-01-17 17:00:00,1.0,0
289,39,0,1,2022-01-18 18:00:00,1.0,2
290,50,0,6,2022-01-18 16:00:00,1.0,1
291,52,0,1,2022-01-18 15:00:00,1.0,0
292,10,0,1,2022-01-19 15:00:00,1.0,0
293,12,0,1,2022-01-19 17:00:00,1.0,0
294,40,0,1,2022-01-19 13:00:00,1.0,0
295,49,0,1,2022-01-19 13:00:00,1.0,1
296,55,0,2,2022-01-19 17:00:00,1.0,0
297,16,0,1,2022-01-20 14:00:00,1.0,0
298,27,0,1,2022-01-20 18:00:00,1.0,2
299,29,0,1,2022-01-20 15:00:00,1.5,0
300,41,0,1,2022-01-21 13:00:00,1.0,0
301,15,0,1,2022-01-22 18:00:00,1.0,0
302,25,0,1,2022-01-22 17:00:00,1.0,2
303,53,0,1,2022-01-22 14:00:00,1.0,0
304,0,0,1,2022-01-23 15:00:00,2.0,0
305,8,0,1,2022-01-23 13:00:00,1.0,0
306,20,0,1,2022-01-23 14:00:00,1.0,0
307,38,0,1,2022-01-23 15:00:00,1.0,0
308,51,0,1,2022-01-23 13:00:00,1.0,0
309,56,0,1,2022-01-23 13:00:00,2.0,0
310,31,0,1,2022-01-24 13:00:00,1.0,0
311,54,0,4,2022-01-24 17:00:00,1.0,0
312,39,0,1,2022-01-25 18:00:00,1.0,2
313,50,0,6,2022-01-25 16:00:00,1.0,0
314,52,0,1,2022-01-25 15:00:00,1.0,2
315,10,0,1,2022-01-26 15:00:00,1.0,2
316,12,0,1,2022-01-26 17:00:00,1.0,0
317,40,0,1,2022-01-26 13:00:00,1.0,0
318,49,0,1,2022-01-26 13:00:00,1.0,0
319,55,0,2,2022-01-26 17:00:00,1.0,1
320,57,0,1,2022-01-26 18:00:00,1.0,0
321,16,0,1,2022-01-27 14:00:00,1.0,0
322,27,0,1,2022-01-27 18:00:00,1.0,0
323,29,0,1,2022-01-27 15:00:00,1.5,0
324,41,0,1,2022-01-28 13:00:00,1.0,0
325,15,0,1,2022-01-29 18:00:00,1.0,2
326,25,0,1,2022-01-29 17:00:00,1.0,0
327,53,0,1,2022-01-29 14:00:00,1.0,1
328,58,0,2,2022-01-29 18:00:00,1.0,0
329,20,0,1,2022-01-30 14:00:00,1.0,0
330,38,0,1,2022-01-30 15:00:00,1.0,0
331,51,0,1,2022-01-30 13:00:00,1.0,1
332,56,0,1,2022-01-30 13:00:00,2.0,1
333,31,0,1,2022-01-31 13:00:00,1.0,2
334,54,0,4,2022-01-31 17:00:00,1.0,0
335,39,0,1,2022-02-01 18:00:00,1.0,0
336,50,0,6,2022-02-01 16:00:00,1.0,1
337,52,0,1,2022-02-01 15:00:00,1.0,2
338,10,0,1,2022-02-02 15:00:00,1.0,0
339,12,0,1,2022-02-02 17:00:00,1.0,1
340,40,0,1,2022-02-02 13:00:00,1.0,0
341,49,0,1,2022-02-02 13:00:00,1.0,0
342,55,0,2,2022-02-02 17:00:00,1.0,0
343,16,0,1,2022-02-03 14:00:00,1.0,0
344,27,0,1,2022-02-03 18:00:00,1.0,0
345,29,0,1,2022-02-03 15:00:00,1.5,0
346,41,0,1,2022-02-04 13:00:00,1.0,0
347,59,0,4,2022-02-04 18:00:00,1.0,0
348,15,0,1,2022-02-05 18:00:00,1.0,1
349,25,0,1,2022-02-05 17:00:00,1.0,0
350,53,0,1,2022-02-05 14:00:00,1.0,0
351,58,0,2,2022-02-05 18:00:00,1.0,0
352,20,0,1,2022-02-06 14:00:00,1.0,0
353,38,0,1,2022-02-06 15:00:00,1.0,0
354,51,0,1,2022-02-06 13:00:00,1.0,0
355,56,0,1,2022-02-06 13:00:00,2.0,0
356,60,0,2,2022-02-06 15:00:00,1.0,0
357,31,0,1,2022-02-07 13:00:00,1.0,0
358,54,0,4,2022-02-07 17:00:00,1.0,0
359,39,0,1,2022-02-08 18:00:00,1.0,0
360,50,0,6,2022-02-08 16:00:00,1.0,0
361,52,0,1,2022-02-08 15:00:00,1.0,0
362,10,0,1,2022-02-09 15:00:00,1.0,0
363,40,0,1,2022-02-09 13:00:00,1.0,0
364,49,0,1,2022-02-09 13:00:00,1.0,0
365,55,0,2,2022-02-09 17:00:00,1.0,1
366,16,0,1,2022-02-10 14:00:00,1.0,0
367,27,0,1,2022-02-10 18:00:00,1.0,2
368,29,0,1,2022-02-10 15:00:00,1.5,2
369,41,0,1,2022-02-11 13:00:00,1.0,0
370,59,0,4,2022-02-11 18:00:00,1.0,0
371,15,0,1,2022-02-12 18:00:00,1.0,0
372,25,0,1,2022-02-12 17:00:00,1.0,2
373,53,0,1,2022-02-12 14:00:00,1.0,0
374,58,0,2,2022-02-12 18:00:00,1.0,2
375,38,0,1,2022-02-13 15:00:00,1.0,1
376,51,0,1,2022-02-13 13:00:00,1.0,0
377,56,0,1,2022-02-13 13:00:00,2.0,0
378,60,0,2,2022-02-13 15:00:00,1.0,0
379,31,0,1,2022-02-14 13:00:00,1.0,1
380,54,0,4,2022-02-14 17:00:00,1.0,0
381,39,0,1,2022-02-15 18:00:00,1.0,0
382,50,0,6,2022-02-15 16:00:00,1.0,0
383,52,0,1,2022-02-15 15:00:00,1.0,0
384,10,0,1,2022-02-16 15:00:00,1.0,0
385,40,0,1,2022-02-16 13:00:00,1.0,0
386,49,0,1,2022-02-16 13:00:00,1.0,1
387,55,0,2,2022-02-16 17:00:00,1.0,0
388,61,0,2,2022-02-16 13:00:00,1.0,0
389,16,0,1,2022-02-17 14:00:00,1.0,2
390,27,0,1,2022-02-17 18:00:00,1.0,0
391,29,0,1,2022-02-17 15:00:00,1.5,0
392,41,0,1,2022-02-18 13:00:00,1.0,2
393,59,0,4,2022-02-18 18:00:00,1.0,0
394,15,0,1,2022-02-19 18:00:00,1.0,0
395,25,0,1,2022-02-19 17:00:00,1.0,0
396,53,0,1,2022-02-19 14:00:00,1.0,0
397,58,0,2,2022-02-19 18:00:00,1.0,2
398,62,0,1,2022-02-19 18:00:00,1.0,0
399,38,0,1,2022-02-20 15:00:00,1.0,2
400,51,0,1,2022-02-20 13:00:00,1.0,0
401,56,0,1,2022-02-20 13:00:00,2.0,1
402,60,0,2,2022-02-20 15:00:00,1.0,1
403,31,0,1,2022-02-21 13:00:00,1.0,1
404,54,0,4,2022-02-21 17:00:00,1.0,1
405,63,0,5,2022-02-21 13:00:00,1.0,0
406,39,0,1,2022-02-22 18:00:00,1.0,0
407,50,0,6,2022-02-22 16:00:00,1.0,1
408,52,0,1,2022-02-22 15:00:00,1.0,0
409,10,0,1,2022-02-23 15:00:00,1.0,0
410,40,0,1,2022-02-23 13:00:00,1.0,2
411,49,0,1,2022-02-23 13:00:00,1.0,0
412,55,0,2,2022-02-23 17:00:00,1.0,0
413,61,0,2,2022-02-23 13:00:00,1.0,0
414,16,0,1,2022-02-24 14:00:00,1.0,0
415,27,0,1,2022-02-24 18:00:00,1.0,0
416,29,0,1,2022-02-24 15:00:00,1.5,0
417,41,0,1,2022-02-25 13:00:00,1.0,1
418,59,0,4,2022-02-25 18:00:00,1.0,2
419,15,0,1,2022-02-26 18:00:00,1.0,1
420,53,0,1,2022-02-26 14:00:00,1.0,1
421,58,0,2,2022-02-26 18:00:00,1.0,1
422,62,0,1,2022-02-26 18:00:00,1.0,0
423,38,0,1,2022-02-27 15:00:00,1.0,2
424,51,0,1,2022-02-27 13:00:00,1.0,0
425,56,0,1,2022-02-27 13:00:00,2.0,0
426,60,0,2,2022-02-27 15:00:00,1.0,0
427,31,0,1,2022-02-28 13:00:00,1.0,0
428,54,0,4,2022-02-28 17:00:00,1.0,2
429,63,0,5,2022-02-28 13:00:00,1.0,0
430,39,0,1,2022-03-01 18:00:00,1.0,0
431,50,0,6,2022-03-01 16:00:00,1.0,0
432,52,0,1,2022-03-01 15:00:00,1.0,0
433,64,0,1,2022-03-01 17:00:00,1.0,0
434,10,0,1,2022-03-02 15:00:00,1.0,0
435,40,0,1,2022-03-02 13:00:00,1.0,0
436,49,0,1,2022-03-02 13:00:00,1.0,0
437,55,0,2,2022-03-02 17:00:00,1.0,0
438,61,0,2,2022-03-02 13:00:00,1.0,0
439,16,0,1,2022-03-03 14:00:00,1.0,0
440,29,0,1,2022-03-03 15:00:00,1.5,0
441,41,0,1,2022-03-04 13:00:00,1.0,0
442,59,0,4,2022-03-04 18:00:00,1.0,1
443,15,0,1,2022-03-05 18:00:00,1.0,1
444,53,0,1,2022-03-05 14:00:00,1.0,0
445,58,0,2,2022-03-05 18:00:00,1.0,0
446,62,0,1,2022-03-05 18:00:00,1.0,0
447,38,0,1,2022-03-06 15:00:00,1.0,0
448,51,0,1,2022-03-06 13:00:00,1.0,0
449,56,0,1,2022-03-06 13:00:00,2.0,0
450,60,0,2,2022-03-06 15:00:00,1.0,1
451,65,0,1,2022-03-06 18:00:00,1.0,0
452,31,0,1,2022-03-07 13:00:00,1.0,0
453,54,0,4,2022-03-07 17:00:00,1.0,0
454,63,0,5,2022-03-07 13:00:00,1.0,0
455,39,0,1,2022-03-08 18:00:00,1.0,0
456,50,0,6,2022-03-08 16:00:00,1.0,0
457,52,0,1,2022-03-08 15:00:00,1.0,0
458,64,0,1,2022-03-08 17:00:00,1.0,2
459,66,0,1,2022-03-08 15:00:00,1.0,0
460,10,0,1,2022-03-09 15:00:00,1.0,0
461,40,0,1,2022-03-09 13:00:00,1.0,0
462,49,0,1,2022-03-09 13:00:00,1.0,1
463,55,0,2,2022-03-09 17:00:00,1.0,0
464,61,0,2,2022-03-09 13:00:00,1.0,0
465,67,0,6,2022-03-09 15:00:00,2.0,0
466,16,0,1,2022-03-10 14:00:00,1.0,0
467,68,0,1,2022-03-10 17:00:00,1.0,0
468,41,0,1,2022-03-11 13:00:00,1.0,1
469,59,0,4,2022-03-11 18:00:00,1.0,0
470,69,0,2,2022-03-11 18:00:00,1.0,0
471,15,0,1,2022-03-12 18:00:00,1.0,2
472,53,0,1,2022-03-12 14:00:00,1.0,0
473,58,0,2,2022-03-12 18:00:00,1.0,0
474,62,0,1,2022-03-12 18:00:00,1.0,0
475,70,0,2,2022-03-12 15:00:00,1.0,0
476,38,0,1,2022-03-13 15:00:00,1.0,2
477,51,0,1,2022-03-13 13:00:00,1.0,0
478,56,0,1,2022-03-13 13:00:00,2.0,0
479,60,0,2,2022-03-13 15:00:00,1.0,0
480,65,0,1,2022-03-13 18:00:00,1.0,2
481,54,0,4,2022-03-14 17:00:00,1.0,0
482,63,0,5,2022-03-14 13:00:00,1.0,0
483,71,0,2,2022-03-14 13:00:00,1.0,0
484,39,0,1,2022-03-15 18:00:00,1.0,1
485,50,0,6,2022-03-15 16:00:00,1.0,0
486,52,0,1,2022-03-15 15:00:00,1.0,1
487,64,0,1,2022-03-15 17:00:00,1.0,1
488,66,0,1,2022-03-15 15:00:00,1.0,1
489,72,0,1,2022-03-15 14:00:00,1.0,0
490,40,0,1,2022-03-16 13:00:00,1.0,0
491,49,0,1,2022-03-16 13:00:00,1.0,0
492,55,0,2,2022-03-16 17:00:00,1.0,0
493,61,0,2,2022-03-16 13:00:00,1.0,0
494,67,0,6,2022-03-16 15:00:00,2.0,1
495,16,0,1,2022-03-17 14:00:00,1.0,1
496,68,0,1,2022-03-17 17:00:00,1.0,0
497,73,0,2,2022-03-17 17:00:00,2.0,0
498,41,0,1,2022-03-18 13:00:00,1.0,0
499,59,0,4,2022-03-18 18:00:00,1.0,0
500,69,0,2,2022-03-18 18:00:00,1.0,1
501,53,0,1,2022-03-19 14:00:00,1.0,0
502,58,0,2,2022-03-19 18:00:00,1.0,0
503,62,0,1,2022-03-19 18:00:00,1.0,0
504,38,0,1,2022-03-20 15:00:00,1.0,0
505,51,0,1,2022-03-20 13:00:00,1.0,0
506,56,0,1,2022-03-20 13:00:00,2.0,0
507,60,0,2,2022-03-20 15:00:00,1.0,0
508,65,0,1,2022-03-20 18:00:00,1.0,0
509,54,0,4,2022-03-21 17:00:00,1.0,0
510,63,0,5,2022-03-21 13:00:00,1.0,0
511,71,0,2,2022-03-21 13:00:00,1.0,1
512,39,0,1,2022-03-22 18:00:00,1.0,0
513,50,0,6,2022-03-22 16:00:00,1.0,0
514,52,0,1,2022-03-22 15:00:00,1.0,0
515,64,0,1,2022-03-22 17:00:00,1.0,0
